sentitweet,themetweet,Date,Number,searchterm,Theme
-3,0,2015-10-07,40,Harper,econ
-3,0,2015-10-08,79,Harper,econ
-3,0,2015-10-09,41,Harper,econ
-3,0,2015-10-10,30,Harper,econ
-3,0,2015-10-11,18,Harper,econ
-3,0,2015-10-12,30,Harper,econ
-3,0,2015-10-13,59,Harper,econ
-3,0,2015-10-14,36,Harper,econ
-3,0,2015-10-15,52,Harper,econ
-3,0,2015-10-16,26,Harper,econ
-3,0,2015-10-17,21,Harper,econ
-3,0,2015-10-18,83,Harper,econ
-3,0,2015-10-19,38,Harper,econ
-3,0,2015-10-20,35,Harper,econ
-3,0,2015-10-21,40,Harper,econ
-3,0,2015-10-22,52,Harper,econ
-3,0,2015-10-23,55,Harper,econ
-3,0,2015-10-24,35,Harper,econ
-3,0,2015-10-25,17,Harper,econ
-3,0,2015-10-26,33,Harper,econ
-3,0,2015-10-27,39,Harper,econ
-3,0,2015-10-28,42,Harper,econ
-3,0,2015-10-29,24,Harper,econ
-3,0,2015-10-30,45,Harper,econ
-3,0,2015-10-31,26,Harper,econ
-3,1,2015-10-01,1,Harper,econ
-3,1,2015-10-03,3,Harper,econ
-3,1,2015-10-04,2,Harper,econ
-3,1,2015-10-07,2,Harper,econ
-3,1,2015-10-09,1,Harper,econ
-3,1,2015-10-10,1,Harper,econ
-3,1,2015-10-13,1,Harper,econ
-3,1,2015-10-14,1,Harper,econ
-3,1,2015-10-16,3,Harper,econ
-3,1,2015-10-17,1,Harper,econ
-3,1,2015-10-18,1,Harper,econ
-3,1,2015-10-19,3,Harper,econ
-3,1,2015-10-21,1,Harper,econ
-3,1,2015-10-23,2,Harper,econ
-3,1,2015-10-24,1,Harper,econ
-3,1,2015-10-25,1,Harper,econ
-3,1,2015-10-26,2,Harper,econ
-3,1,2015-10-27,1,Harper,econ
-3,1,2015-10-29,1,Harper,econ
-3,1,2015-10-31,4,Harper,econ
-3,2,2015-10-04,1,Harper,econ
-3,2,2015-10-14,2,Harper,econ
-3,2,2015-10-16,1,Harper,econ
-3,2,2015-10-25,1,Harper,econ
-2,0,2015-09-28,51,Harper,econ
-2,0,2015-09-29,84,Harper,econ
-2,0,2015-09-30,79,Harper,econ
-2,0,2015-10-01,84,Harper,econ
-2,0,2015-10-02,71,Harper,econ
-2,0,2015-10-03,158,Harper,econ
-2,0,2015-10-04,127,Harper,econ
-2,0,2015-10-05,124,Harper,econ
-2,0,2015-10-06,92,Harper,econ
-2,0,2015-10-07,176,Harper,econ
-2,0,2015-10-08,186,Harper,econ
-2,0,2015-10-09,151,Harper,econ
-2,0,2015-10-10,199,Harper,econ
-2,0,2015-10-11,148,Harper,econ
-2,0,2015-10-12,130,Harper,econ
-2,0,2015-10-13,135,Harper,econ
-2,0,2015-10-14,112,Harper,econ
-2,0,2015-10-15,205,Harper,econ
-2,0,2015-10-16,120,Harper,econ
-2,0,2015-10-17,139,Harper,econ
-2,0,2015-10-18,143,Harper,econ
-2,0,2015-10-19,154,Harper,econ
-2,0,2015-10-20,176,Harper,econ
-2,0,2015-10-21,136,Harper,econ
-2,0,2015-10-22,161,Harper,econ
-2,0,2015-10-23,227,Harper,econ
-2,0,2015-10-24,138,Harper,econ
-2,0,2015-10-25,128,Harper,econ
-2,0,2015-10-26,149,Harper,econ
-2,0,2015-10-27,156,Harper,econ
-2,0,2015-10-28,189,Harper,econ
-2,0,2015-10-29,96,Harper,econ
-2,0,2015-10-30,133,Harper,econ
-2,0,2015-10-31,141,Harper,econ
-2,1,2015-09-28,2,Harper,econ
-2,1,2015-09-29,7,Harper,econ
-2,1,2015-10-01,5,Harper,econ
-2,1,2015-10-02,4,Harper,econ
-2,1,2015-10-03,2,Harper,econ
-2,1,2015-10-04,2,Harper,econ
-2,1,2015-10-05,5,Harper,econ
-2,1,2015-10-06,5,Harper,econ
-2,1,2015-10-07,11,Harper,econ
-2,1,2015-10-08,6,Harper,econ
-2,1,2015-10-09,5,Harper,econ
-2,1,2015-10-10,4,Harper,econ
-2,1,2015-10-11,8,Harper,econ
-2,1,2015-10-12,5,Harper,econ
-2,1,2015-10-13,4,Harper,econ
-2,1,2015-10-14,5,Harper,econ
-2,1,2015-10-15,6,Harper,econ
-2,1,2015-10-16,2,Harper,econ
-2,1,2015-10-17,3,Harper,econ
-2,1,2015-10-18,3,Harper,econ
-2,1,2015-10-19,4,Harper,econ
-2,1,2015-10-20,2,Harper,econ
-2,1,2015-10-21,5,Harper,econ
-2,1,2015-10-23,2,Harper,econ
-2,1,2015-10-24,5,Harper,econ
-2,1,2015-10-25,2,Harper,econ
-2,1,2015-10-26,4,Harper,econ
-2,1,2015-10-27,4,Harper,econ
-2,1,2015-10-28,6,Harper,econ
-2,1,2015-10-29,1,Harper,econ
-2,1,2015-10-30,4,Harper,econ
-2,2,2015-10-08,2,Harper,econ
-2,2,2015-10-12,1,Harper,econ
-2,2,2015-10-13,2,Harper,econ
-2,2,2015-10-14,1,Harper,econ
-2,2,2015-10-17,1,Harper,econ
-2,2,2015-10-22,1,Harper,econ
-2,2,2015-10-30,1,Harper,econ
-2,3,2015-10-12,1,Harper,econ
-2,3,2015-10-21,1,Harper,econ
-1,0,2015-09-28,183,Harper,econ
-1,0,2015-09-29,295,Harper,econ
-1,0,2015-09-30,265,Harper,econ
-1,0,2015-10-01,184,Harper,econ
-1,0,2015-10-02,197,Harper,econ
-1,0,2015-10-03,262,Harper,econ
-1,0,2015-10-04,470,Harper,econ
-1,0,2015-10-05,520,Harper,econ
-1,0,2015-10-06,236,Harper,econ
-1,0,2015-10-07,509,Harper,econ
-1,0,2015-10-08,557,Harper,econ
-1,0,2015-10-09,453,Harper,econ
-1,0,2015-10-10,448,Harper,econ
-1,0,2015-10-11,455,Harper,econ
-1,0,2015-10-12,514,Harper,econ
-1,0,2015-10-13,372,Harper,econ
-1,0,2015-10-14,343,Harper,econ
-1,0,2015-10-15,532,Harper,econ
-1,0,2015-10-16,448,Harper,econ
-1,0,2015-10-17,437,Harper,econ
-1,0,2015-10-18,600,Harper,econ
-1,0,2015-10-19,649,Harper,econ
-1,0,2015-10-20,543,Harper,econ
-1,0,2015-10-21,552,Harper,econ
-1,0,2015-10-22,603,Harper,econ
-1,0,2015-10-23,690,Harper,econ
-1,0,2015-10-24,582,Harper,econ
-1,0,2015-10-25,777,Harper,econ
-1,0,2015-10-26,524,Harper,econ
-1,0,2015-10-27,463,Harper,econ
-1,0,2015-10-28,540,Harper,econ
-1,0,2015-10-29,490,Harper,econ
-1,0,2015-10-30,574,Harper,econ
-1,0,2015-10-31,432,Harper,econ
-1,1,2015-09-28,10,Harper,econ
-1,1,2015-09-29,3,Harper,econ
-1,1,2015-09-30,7,Harper,econ
-1,1,2015-10-01,12,Harper,econ
-1,1,2015-10-02,5,Harper,econ
-1,1,2015-10-03,2,Harper,econ
-1,1,2015-10-04,5,Harper,econ
-1,1,2015-10-05,16,Harper,econ
-1,1,2015-10-06,8,Harper,econ
-1,1,2015-10-07,10,Harper,econ
-1,1,2015-10-08,8,Harper,econ
-1,1,2015-10-09,5,Harper,econ
-1,1,2015-10-10,13,Harper,econ
-1,1,2015-10-11,7,Harper,econ
-1,1,2015-10-12,13,Harper,econ
-1,1,2015-10-13,12,Harper,econ
-1,1,2015-10-14,9,Harper,econ
-1,1,2015-10-15,9,Harper,econ
-1,1,2015-10-16,8,Harper,econ
-1,1,2015-10-17,13,Harper,econ
-1,1,2015-10-18,15,Harper,econ
-1,1,2015-10-19,11,Harper,econ
-1,1,2015-10-20,12,Harper,econ
-1,1,2015-10-21,5,Harper,econ
-1,1,2015-10-22,9,Harper,econ
-1,1,2015-10-23,14,Harper,econ
-1,1,2015-10-24,22,Harper,econ
-1,1,2015-10-25,13,Harper,econ
-1,1,2015-10-26,23,Harper,econ
-1,1,2015-10-27,15,Harper,econ
-1,1,2015-10-28,11,Harper,econ
-1,1,2015-10-29,8,Harper,econ
-1,1,2015-10-30,9,Harper,econ
-1,1,2015-10-31,10,Harper,econ
-1,2,2015-09-29,2,Harper,econ
-1,2,2015-10-03,1,Harper,econ
-1,2,2015-10-05,3,Harper,econ
-1,2,2015-10-07,1,Harper,econ
-1,2,2015-10-12,5,Harper,econ
-1,2,2015-10-13,2,Harper,econ
-1,2,2015-10-14,1,Harper,econ
-1,2,2015-10-16,2,Harper,econ
-1,2,2015-10-17,1,Harper,econ
-1,2,2015-10-20,1,Harper,econ
-1,2,2015-10-21,1,Harper,econ
-1,2,2015-10-22,1,Harper,econ
-1,2,2015-10-24,2,Harper,econ
-1,2,2015-10-26,1,Harper,econ
-1,2,2015-10-29,1,Harper,econ
-1,2,2015-10-30,3,Harper,econ
0,0,2015-09-28,575,Harper,econ
0,0,2015-09-29,635,Harper,econ
0,0,2015-09-30,734,Harper,econ
0,0,2015-10-01,576,Harper,econ
0,0,2015-10-02,554,Harper,econ
0,0,2015-10-03,594,Harper,econ
0,0,2015-10-04,1087,Harper,econ
0,0,2015-10-05,1058,Harper,econ
0,0,2015-10-06,662,Harper,econ
0,0,2015-10-07,1221,Harper,econ
0,0,2015-10-08,1154,Harper,econ
0,0,2015-10-09,1055,Harper,econ
0,0,2015-10-10,1193,Harper,econ
0,0,2015-10-11,1162,Harper,econ
0,0,2015-10-12,1157,Harper,econ
0,0,2015-10-13,1057,Harper,econ
0,0,2015-10-14,909,Harper,econ
0,0,2015-10-15,1088,Harper,econ
0,0,2015-10-16,1065,Harper,econ
0,0,2015-10-17,1105,Harper,econ
0,0,2015-10-18,1413,Harper,econ
0,0,2015-10-19,1779,Harper,econ
0,0,2015-10-20,1670,Harper,econ
0,0,2015-10-21,1671,Harper,econ
0,0,2015-10-22,1515,Harper,econ
0,0,2015-10-23,1699,Harper,econ
0,0,2015-10-24,1742,Harper,econ
0,0,2015-10-25,1561,Harper,econ
0,0,2015-10-26,1610,Harper,econ
0,0,2015-10-27,1834,Harper,econ
0,0,2015-10-28,1854,Harper,econ
0,0,2015-10-29,1781,Harper,econ
0,0,2015-10-30,1732,Harper,econ
0,0,2015-10-31,1797,Harper,econ
0,0,NA,1,Harper,econ
0,1,2015-09-28,12,Harper,econ
0,1,2015-09-29,6,Harper,econ
0,1,2015-09-30,11,Harper,econ
0,1,2015-10-01,4,Harper,econ
0,1,2015-10-02,4,Harper,econ
0,1,2015-10-03,6,Harper,econ
0,1,2015-10-04,19,Harper,econ
0,1,2015-10-05,37,Harper,econ
0,1,2015-10-06,10,Harper,econ
0,1,2015-10-07,27,Harper,econ
0,1,2015-10-08,23,Harper,econ
0,1,2015-10-09,32,Harper,econ
0,1,2015-10-10,20,Harper,econ
0,1,2015-10-11,23,Harper,econ
0,1,2015-10-12,11,Harper,econ
0,1,2015-10-13,24,Harper,econ
0,1,2015-10-14,16,Harper,econ
0,1,2015-10-15,21,Harper,econ
0,1,2015-10-16,14,Harper,econ
0,1,2015-10-17,23,Harper,econ
0,1,2015-10-18,22,Harper,econ
0,1,2015-10-19,16,Harper,econ
0,1,2015-10-20,19,Harper,econ
0,1,2015-10-21,20,Harper,econ
0,1,2015-10-22,27,Harper,econ
0,1,2015-10-23,24,Harper,econ
0,1,2015-10-24,22,Harper,econ
0,1,2015-10-25,24,Harper,econ
0,1,2015-10-26,26,Harper,econ
0,1,2015-10-27,18,Harper,econ
0,1,2015-10-28,33,Harper,econ
0,1,2015-10-29,22,Harper,econ
0,1,2015-10-30,20,Harper,econ
0,1,2015-10-31,19,Harper,econ
0,2,2015-09-28,1,Harper,econ
0,2,2015-09-29,1,Harper,econ
0,2,2015-10-02,1,Harper,econ
0,2,2015-10-03,2,Harper,econ
0,2,2015-10-04,1,Harper,econ
0,2,2015-10-06,2,Harper,econ
0,2,2015-10-07,3,Harper,econ
0,2,2015-10-08,4,Harper,econ
0,2,2015-10-09,4,Harper,econ
0,2,2015-10-10,2,Harper,econ
0,2,2015-10-11,1,Harper,econ
0,2,2015-10-12,4,Harper,econ
0,2,2015-10-13,4,Harper,econ
0,2,2015-10-18,3,Harper,econ
0,2,2015-10-19,1,Harper,econ
0,2,2015-10-20,1,Harper,econ
0,2,2015-10-21,3,Harper,econ
0,2,2015-10-22,1,Harper,econ
0,2,2015-10-23,4,Harper,econ
0,2,2015-10-24,2,Harper,econ
0,2,2015-10-25,2,Harper,econ
0,2,2015-10-26,3,Harper,econ
0,2,2015-10-27,1,Harper,econ
0,2,2015-10-28,1,Harper,econ
0,2,2015-10-29,1,Harper,econ
0,2,2015-10-30,3,Harper,econ
0,2,2015-10-31,3,Harper,econ
0,3,2015-09-30,1,Harper,econ
0,3,2015-10-02,1,Harper,econ
0,3,2015-10-22,1,Harper,econ
0,3,2015-10-30,2,Harper,econ
1,0,2015-09-28,188,Harper,econ
1,0,2015-09-29,190,Harper,econ
1,0,2015-09-30,202,Harper,econ
1,0,2015-10-01,173,Harper,econ
1,0,2015-10-02,147,Harper,econ
1,0,2015-10-03,205,Harper,econ
1,0,2015-10-04,326,Harper,econ
1,0,2015-10-05,395,Harper,econ
1,0,2015-10-06,251,Harper,econ
1,0,2015-10-07,423,Harper,econ
1,0,2015-10-08,389,Harper,econ
1,0,2015-10-09,484,Harper,econ
1,0,2015-10-10,442,Harper,econ
1,0,2015-10-11,427,Harper,econ
1,0,2015-10-12,362,Harper,econ
1,0,2015-10-13,342,Harper,econ
1,0,2015-10-14,315,Harper,econ
1,0,2015-10-15,451,Harper,econ
1,0,2015-10-16,523,Harper,econ
1,0,2015-10-17,395,Harper,econ
1,0,2015-10-18,482,Harper,econ
1,0,2015-10-19,727,Harper,econ
1,0,2015-10-20,682,Harper,econ
1,0,2015-10-21,545,Harper,econ
1,0,2015-10-22,678,Harper,econ
1,0,2015-10-23,657,Harper,econ
1,0,2015-10-24,658,Harper,econ
1,0,2015-10-25,551,Harper,econ
1,0,2015-10-26,523,Harper,econ
1,0,2015-10-27,748,Harper,econ
1,0,2015-10-28,529,Harper,econ
1,0,2015-10-29,606,Harper,econ
1,0,2015-10-30,626,Harper,econ
1,0,2015-10-31,632,Harper,econ
1,1,2015-09-28,7,Harper,econ
1,1,2015-09-29,5,Harper,econ
1,1,2015-09-30,7,Harper,econ
1,1,2015-10-01,2,Harper,econ
1,1,2015-10-03,4,Harper,econ
1,1,2015-10-04,7,Harper,econ
1,1,2015-10-05,12,Harper,econ
1,1,2015-10-06,46,Harper,econ
1,1,2015-10-07,8,Harper,econ
1,1,2015-10-08,4,Harper,econ
1,1,2015-10-09,8,Harper,econ
1,1,2015-10-10,7,Harper,econ
1,1,2015-10-11,9,Harper,econ
1,1,2015-10-12,12,Harper,econ
1,1,2015-10-13,8,Harper,econ
1,1,2015-10-14,8,Harper,econ
1,1,2015-10-15,10,Harper,econ
1,1,2015-10-16,18,Harper,econ
1,1,2015-10-17,5,Harper,econ
1,1,2015-10-18,12,Harper,econ
1,1,2015-10-19,10,Harper,econ
1,1,2015-10-20,8,Harper,econ
1,1,2015-10-21,9,Harper,econ
1,1,2015-10-22,17,Harper,econ
1,1,2015-10-23,19,Harper,econ
1,1,2015-10-24,10,Harper,econ
1,1,2015-10-25,10,Harper,econ
1,1,2015-10-26,17,Harper,econ
1,1,2015-10-27,10,Harper,econ
1,1,2015-10-28,6,Harper,econ
1,1,2015-10-29,8,Harper,econ
1,1,2015-10-30,7,Harper,econ
1,1,2015-10-31,3,Harper,econ
1,2,2015-10-04,1,Harper,econ
1,2,2015-10-07,1,Harper,econ
1,2,2015-10-08,2,Harper,econ
1,2,2015-10-11,1,Harper,econ
1,2,2015-10-12,1,Harper,econ
1,2,2015-10-13,2,Harper,econ
1,2,2015-10-16,1,Harper,econ
1,2,2015-10-18,2,Harper,econ
1,2,2015-10-21,1,Harper,econ
1,2,2015-10-22,1,Harper,econ
1,2,2015-10-23,1,Harper,econ
1,2,2015-10-24,1,Harper,econ
2,0,2015-09-28,43,Harper,econ
2,0,2015-09-29,42,Harper,econ
2,0,2015-09-30,40,Harper,econ
2,0,2015-10-01,50,Harper,econ
2,0,2015-10-02,36,Harper,econ
2,0,2015-10-03,31,Harper,econ
2,0,2015-10-04,92,Harper,econ
2,0,2015-10-05,88,Harper,econ
2,0,2015-10-06,33,Harper,econ
2,0,2015-10-07,111,Harper,econ
2,0,2015-10-08,122,Harper,econ
2,0,2015-10-09,93,Harper,econ
2,0,2015-10-10,128,Harper,econ
2,0,2015-10-11,123,Harper,econ
2,0,2015-10-12,100,Harper,econ
2,0,2015-10-13,91,Harper,econ
2,0,2015-10-14,72,Harper,econ
2,0,2015-10-15,107,Harper,econ
2,0,2015-10-16,116,Harper,econ
2,0,2015-10-17,109,Harper,econ
2,0,2015-10-18,142,Harper,econ
2,0,2015-10-19,179,Harper,econ
2,0,2015-10-20,171,Harper,econ
2,0,2015-10-21,143,Harper,econ
2,0,2015-10-22,140,Harper,econ
2,0,2015-10-23,163,Harper,econ
2,0,2015-10-24,120,Harper,econ
2,0,2015-10-25,141,Harper,econ
2,0,2015-10-26,122,Harper,econ
2,0,2015-10-27,136,Harper,econ
2,0,2015-10-28,114,Harper,econ
2,0,2015-10-29,131,Harper,econ
2,0,2015-10-30,104,Harper,econ
2,0,2015-10-31,225,Harper,econ
2,1,2015-10-01,1,Harper,econ
2,1,2015-10-04,2,Harper,econ
2,1,2015-10-05,3,Harper,econ
2,1,2015-10-07,4,Harper,econ
2,1,2015-10-08,5,Harper,econ
2,1,2015-10-09,2,Harper,econ
2,1,2015-10-11,3,Harper,econ
2,1,2015-10-12,2,Harper,econ
2,1,2015-10-13,2,Harper,econ
2,1,2015-10-14,11,Harper,econ
2,1,2015-10-15,1,Harper,econ
2,1,2015-10-16,4,Harper,econ
2,1,2015-10-17,1,Harper,econ
2,1,2015-10-18,1,Harper,econ
2,1,2015-10-19,3,Harper,econ
2,1,2015-10-20,2,Harper,econ
2,1,2015-10-21,7,Harper,econ
2,1,2015-10-22,6,Harper,econ
2,1,2015-10-23,7,Harper,econ
2,1,2015-10-24,2,Harper,econ
2,1,2015-10-25,1,Harper,econ
2,1,2015-10-26,4,Harper,econ
2,1,2015-10-27,4,Harper,econ
2,1,2015-10-28,1,Harper,econ
2,1,2015-10-29,5,Harper,econ
2,1,2015-10-30,4,Harper,econ
2,1,2015-10-31,2,Harper,econ
2,2,2015-10-02,2,Harper,econ
2,2,2015-10-09,1,Harper,econ
3,0,2015-09-28,9,Harper,econ
3,0,2015-09-29,8,Harper,econ
3,0,2015-09-30,7,Harper,econ
3,0,2015-10-01,6,Harper,econ
3,0,2015-10-02,6,Harper,econ
3,0,2015-10-03,4,Harper,econ
3,0,2015-10-04,15,Harper,econ
3,0,2015-10-05,21,Harper,econ
3,0,2015-10-06,10,Harper,econ
3,0,2015-10-07,20,Harper,econ
3,0,2015-10-08,12,Harper,econ
3,0,2015-10-09,14,Harper,econ
3,0,2015-10-10,14,Harper,econ
3,0,2015-10-11,17,Harper,econ
3,0,2015-10-12,15,Harper,econ
3,0,2015-10-13,22,Harper,econ
3,0,2015-10-14,17,Harper,econ
3,0,2015-10-15,22,Harper,econ
3,0,2015-10-16,19,Harper,econ
3,0,2015-10-17,22,Harper,econ
3,0,2015-10-18,26,Harper,econ
3,0,2015-10-19,28,Harper,econ
3,0,2015-10-20,45,Harper,econ
3,0,2015-10-21,32,Harper,econ
3,0,2015-10-22,27,Harper,econ
3,0,2015-10-23,35,Harper,econ
3,0,2015-10-24,22,Harper,econ
3,0,2015-10-25,24,Harper,econ
3,0,2015-10-26,18,Harper,econ
3,0,2015-10-27,20,Harper,econ
3,0,2015-10-28,22,Harper,econ
3,0,2015-10-29,24,Harper,econ
3,0,2015-10-30,23,Harper,econ
3,0,2015-10-31,23,Harper,econ
3,1,2015-10-05,2,Harper,econ
3,1,2015-10-06,1,Harper,econ
3,1,2015-10-08,1,Harper,econ
3,1,2015-10-10,1,Harper,econ
3,1,2015-10-11,1,Harper,econ
3,1,2015-10-14,1,Harper,econ
3,1,2015-10-16,1,Harper,econ
3,1,2015-10-17,2,Harper,econ
3,1,2015-10-18,1,Harper,econ
3,1,2015-10-21,1,Harper,econ
3,1,2015-10-22,2,Harper,econ
3,1,2015-10-23,1,Harper,econ
3,1,2015-10-27,1,Harper,econ
3,1,2015-10-28,1,Harper,econ
3,1,2015-10-29,2,Harper,econ
3,2,2015-10-31,1,Harper,econ
4,0,2015-09-28,1,Harper,econ
4,0,2015-09-30,1,Harper,econ
4,0,2015-10-01,2,Harper,econ
4,0,2015-10-03,3,Harper,econ
4,0,2015-10-04,2,Harper,econ
4,0,2015-10-05,3,Harper,econ
4,0,2015-10-06,1,Harper,econ
4,0,2015-10-07,4,Harper,econ
4,0,2015-10-08,2,Harper,econ
4,0,2015-10-10,3,Harper,econ
4,0,2015-10-11,6,Harper,econ
4,0,2015-10-12,3,Harper,econ
4,0,2015-10-13,2,Harper,econ
4,0,2015-10-14,1,Harper,econ
4,0,2015-10-15,3,Harper,econ
4,0,2015-10-16,2,Harper,econ
4,0,2015-10-17,2,Harper,econ
4,0,2015-10-18,3,Harper,econ
4,0,2015-10-19,7,Harper,econ
4,0,2015-10-20,10,Harper,econ
4,0,2015-10-21,4,Harper,econ
4,0,2015-10-22,10,Harper,econ
4,0,2015-10-23,8,Harper,econ
4,0,2015-10-24,5,Harper,econ
4,0,2015-10-25,8,Harper,econ
4,0,2015-10-26,13,Harper,econ
4,0,2015-10-27,9,Harper,econ
4,0,2015-10-28,1,Harper,econ
4,0,2015-10-29,5,Harper,econ
4,0,2015-10-30,1,Harper,econ
4,0,2015-10-31,8,Harper,econ
4,1,2015-10-12,1,Harper,econ
4,1,2015-10-23,1,Harper,econ
5,0,2015-10-04,1,Harper,econ
5,0,2015-10-05,1,Harper,econ
5,0,2015-10-15,2,Harper,econ
5,0,2015-10-17,1,Harper,econ
5,0,2015-10-18,1,Harper,econ
5,0,2015-10-19,1,Harper,econ
5,0,2015-10-20,1,Harper,econ
5,0,2015-10-21,1,Harper,econ
5,0,2015-10-23,1,Harper,econ
5,0,2015-10-24,2,Harper,econ
5,0,2015-10-25,1,Harper,econ
5,0,2015-10-26,1,Harper,econ
5,0,2015-10-28,1,Harper,econ
6,0,2015-09-30,1,Harper,econ
6,0,2015-10-07,1,Harper,econ
6,0,2015-10-17,1,Harper,econ
6,0,2015-10-22,3,Harper,econ
-9,0,2015-10-30,1,Liberal,econ
-7,0,2015-10-10,1,Liberal,econ
-7,0,2015-10-21,1,Liberal,econ
-7,0,2015-10-29,1,Liberal,econ
-6,0,2015-10-04,1,Liberal,econ
-6,0,2015-10-08,2,Liberal,econ
-6,0,2015-10-11,1,Liberal,econ
-6,0,2015-10-12,1,Liberal,econ
-6,0,2015-10-14,2,Liberal,econ
-6,0,2015-10-18,1,Liberal,econ
-6,0,2015-10-20,1,Liberal,econ
-6,0,2015-10-22,1,Liberal,econ
-6,0,2015-10-25,1,Liberal,econ
-6,0,2015-10-28,1,Liberal,econ
-6,0,2015-10-29,3,Liberal,econ
-5,0,2015-09-28,3,Liberal,econ
-5,0,2015-09-29,1,Liberal,econ
-5,0,2015-09-30,1,Liberal,econ
-5,0,2015-10-01,4,Liberal,econ
-5,0,2015-10-04,1,Liberal,econ
-5,0,2015-10-05,2,Liberal,econ
-5,0,2015-10-07,2,Liberal,econ
-5,0,2015-10-08,4,Liberal,econ
-5,0,2015-10-09,3,Liberal,econ
-5,0,2015-10-11,2,Liberal,econ
-5,0,2015-10-12,3,Liberal,econ
-5,0,2015-10-16,3,Liberal,econ
-5,0,2015-10-18,4,Liberal,econ
-5,0,2015-10-20,1,Liberal,econ
-5,0,2015-10-21,1,Liberal,econ
-5,0,2015-10-22,2,Liberal,econ
-5,0,2015-10-23,3,Liberal,econ
-5,0,2015-10-24,3,Liberal,econ
-5,0,2015-10-25,4,Liberal,econ
-5,0,2015-10-26,3,Liberal,econ
-5,0,2015-10-27,2,Liberal,econ
-5,0,2015-10-28,3,Liberal,econ
-5,0,2015-10-29,2,Liberal,econ
-5,0,2015-10-30,5,Liberal,econ
-5,1,2015-09-29,1,Liberal,econ
-5,1,2015-10-05,1,Liberal,econ
-5,1,2015-10-12,1,Liberal,econ
-5,2,2015-10-11,1,Liberal,econ
-4,0,2015-09-28,3,Liberal,econ
-4,0,2015-09-29,5,Liberal,econ
-4,0,2015-09-30,3,Liberal,econ
-4,0,2015-10-01,11,Liberal,econ
-4,0,2015-10-02,5,Liberal,econ
-4,0,2015-10-03,4,Liberal,econ
-4,0,2015-10-04,12,Liberal,econ
-4,0,2015-10-05,10,Liberal,econ
-4,0,2015-10-06,5,Liberal,econ
-4,0,2015-10-07,9,Liberal,econ
-4,0,2015-10-08,15,Liberal,econ
-4,0,2015-10-09,9,Liberal,econ
-4,0,2015-10-10,11,Liberal,econ
-4,0,2015-10-11,8,Liberal,econ
-4,0,2015-10-12,15,Liberal,econ
-4,0,2015-10-13,3,Liberal,econ
-4,0,2015-10-14,9,Liberal,econ
-4,0,2015-10-15,13,Liberal,econ
-4,0,2015-10-16,9,Liberal,econ
-4,0,2015-10-17,11,Liberal,econ
-4,0,2015-10-18,2,Liberal,econ
-4,0,2015-10-19,8,Liberal,econ
-4,0,2015-10-20,11,Liberal,econ
-4,0,2015-10-21,12,Liberal,econ
-4,0,2015-10-22,14,Liberal,econ
-4,0,2015-10-23,16,Liberal,econ
-4,0,2015-10-24,10,Liberal,econ
-4,0,2015-10-25,6,Liberal,econ
-4,0,2015-10-26,17,Liberal,econ
-4,0,2015-10-27,16,Liberal,econ
-4,0,2015-10-28,11,Liberal,econ
-4,0,2015-10-29,18,Liberal,econ
-4,0,2015-10-30,14,Liberal,econ
-4,0,2015-10-31,14,Liberal,econ
-4,1,2015-09-28,2,Liberal,econ
-4,1,2015-10-04,1,Liberal,econ
-4,1,2015-10-08,1,Liberal,econ
-4,1,2015-10-12,1,Liberal,econ
-4,1,2015-10-13,2,Liberal,econ
-4,1,2015-10-21,1,Liberal,econ
-4,1,2015-10-22,3,Liberal,econ
-4,1,2015-10-24,2,Liberal,econ
-4,1,2015-10-28,1,Liberal,econ
-4,1,2015-10-29,1,Liberal,econ
-4,1,2015-10-30,1,Liberal,econ
-4,2,2015-10-05,1,Liberal,econ
-4,2,2015-10-13,1,Liberal,econ
-3,0,2015-09-28,16,Liberal,econ
-3,0,2015-09-29,22,Liberal,econ
-3,0,2015-09-30,19,Liberal,econ
-3,0,2015-10-01,44,Liberal,econ
-3,0,2015-10-02,27,Liberal,econ
-3,0,2015-10-03,18,Liberal,econ
-3,0,2015-10-04,28,Liberal,econ
-3,0,2015-10-05,39,Liberal,econ
-3,0,2015-10-06,33,Liberal,econ
-3,0,2015-10-07,47,Liberal,econ
-3,0,2015-10-08,45,Liberal,econ
-3,0,2015-10-09,29,Liberal,econ
-3,0,2015-10-10,31,Liberal,econ
-3,0,2015-10-11,32,Liberal,econ
-3,0,2015-10-12,44,Liberal,econ
-3,0,2015-10-13,37,Liberal,econ
-3,0,2015-10-14,20,Liberal,econ
-3,0,2015-10-15,27,Liberal,econ
-3,0,2015-10-16,55,Liberal,econ
-3,0,2015-10-17,36,Liberal,econ
-3,0,2015-10-18,35,Liberal,econ
-3,0,2015-10-19,16,Liberal,econ
-3,0,2015-10-20,24,Liberal,econ
-3,0,2015-10-21,36,Liberal,econ
-3,0,2015-10-22,43,Liberal,econ
-3,0,2015-10-23,44,Liberal,econ
-3,0,2015-10-24,40,Liberal,econ
-3,0,2015-10-25,29,Liberal,econ
-3,0,2015-10-26,64,Liberal,econ
-3,0,2015-10-27,56,Liberal,econ
-3,0,2015-10-28,51,Liberal,econ
-3,0,2015-10-29,81,Liberal,econ
-3,0,2015-10-30,57,Liberal,econ
-3,0,2015-10-31,48,Liberal,econ
-3,1,2015-09-28,1,Liberal,econ
